Episode,Reward,Final Stack,Loss
6180,-20,500,126124.3203125
6181,260,270,129565.5859375
6182,-130,200,110156.921875
6183,-320,10,151227.28125
6184,-20,990,125839.0703125
6185,-20,980,94184.8203125
6186,500,510,130696.1875
6187,-20,500,134506.40625
6188,20,510,143117.0625
6189,20,520,115397.5703125
6190,-30,510,118905.328125
6191,-740,20,99493.875
6192,-20,990,76495.7890625
6193,500,520,96145.65625
6194,-110,510,142093.078125
6195,420,420,85007.9375
6196,-20,410,89664.5546875
6197,180,260,115720.1640625
6198,-350,10,116877.0234375
6199,510,520,55165.6328125
6200,20,530,98070.7421875
6201,-20,520,172642.84375
6202,-680,10,131900.71875
6203,510,520,110365.9765625
6204,-30,490,98603.828125
6205,250,270,103139.09375
6206,-620,20,98677.1328125
6207,510,520,104853.328125
6208,-20,510,101893.7890625
6209,-730,20,135299.8125
6210,-340,990,100160.921875
6211,670,690,138291.609375
6212,-590,20,99203.8203125
6213,-20,990,127600.984375
6214,-520,0,100987.15625
6215,-270,990,96132.40625
6216,500,520,118419.6953125
6217,270,280,83917.875
6218,-500,10,116188.2578125
6219,510,520,90511.4453125
6220,-510,10,67099.2109375
6221,-520,10,113257.3046875
6222,770,780,92951.84375
6223,400,410,93921.84375
6224,210,230,107329.8984375
6225,-20,220,103078.8671875
6226,-20,210,160341.4375
6227,130,130,95709.0546875
6228,20,140,145451.140625
6229,-450,10,128908.984375
6230,-510,10,115049.7109375
6231,510,520,96357.578125
6232,10,520,117805.96875
6233,-270,10,102227.1953125
6234,510,520,91782.546875
6235,20,530,127484.6015625
6236,-20,520,107676.953125
6237,140,410,116413.375
6238,510,510,119390.9296875
6239,-510,0,110951.28125
6240,-20,990,119152.328125
6241,500,520,128814.984375
6242,-20,510,126770.578125
6243,-510,20,97408.234375
6244,1000,1010,118552.8125
6245,510,530,93229.453125
6246,-630,20,131893.1875
6247,-20,990,110098.265625
6248,500,520,114015.46875
6249,-220,110,144031.59375
6250,10,110,133435.703125
6251,120,120,128045.6015625
6252,-510,110,117640.5078125
6253,-20,100,98570.3359375
6254,-520,10,136832.140625
6255,510,520,101041.3046875
6256,-510,10,100303.390625
6257,-580,10,148155.46875
6258,20,1010,101666.671875
6259,510,530,70856.859375
6260,510,510,110433.8125
6261,-20,500,117942.2265625
6262,-760,10,137274.15625
6263,510,520,114602.578125
6264,-20,510,133439.84375
6265,30,510,108577.8671875
6266,-20,500,113437.75
6267,260,270,142256.515625
6268,-260,0,79642.9609375
6269,510,520,95051.53125
6270,-20,510,124370.8359375
6271,-140,260,89524.4296875
6272,-20,250,112498.6640625
6273,-130,20,129487.2578125
6274,-80,990,116900.203125
6275,500,520,100803.0859375
6276,-490,10,103956.4765625
6277,20,1010,120060.6953125
6278,510,530,82329.046875
6279,270,290,99444.8359375
6280,-20,280,86686.359375
6281,150,160,107154.3515625
6282,-70,50,125953.6796875
6283,-20,990,118805.1484375
6284,-20,980,115209.9921875
6285,-360,970,129911.5546875
6286,-980,20,113514.1953125
6287,1000,1010,115707.09375
6288,-20,1000,106828.8515625
6289,-220,590,106583.2109375
6290,-700,20,154033.515625
6291,255,265,115976.078125
6292,-20,255,96486.78125
6293,10,255,108653.765625
6294,-145,5,134159.765625
6295,-520,10,117417.46875
6296,760,770,139163.9375
6297,-880,20,114850.6015625
6298,510,520,112365.34375
6299,-20,510,110299.3125
6300,-20,500,98043.0078125
6301,-20,490,85981.109375
6302,160,360,65429.85546875
6303,-510,350,97079.4765625
6304,180,200,110472.890625
6305,20,210,99644.4609375
6306,-20,200,107685.828125
6307,-350,10,100193.46875
6308,510,520,99970.828125
6309,-280,10,138912.8125
6310,-70,890,96352.203125
6311,450,470,112317.375
6312,-240,20,82018.8359375
6313,20,1010,146802.90625
6314,-100,840,126779.7890625
6315,430,440,139171.109375
6316,-20,430,101302.3828125
6317,360,360,100341.1875
6318,-20,350,126319.984375
6319,180,200,110256.8984375
6320,110,120,117172.375
6321,-510,10,109281.1171875
6322,510,520,78596.8203125
6323,-20,510,113911.7109375
6324,20,520,103887.28125
6325,-510,10,110942.609375
6326,510,520,116312.875
6327,-20,510,117112.6875
6328,260,280,113343.328125
6329,150,160,124625.703125
6330,-180,10,97298.8203125
6331,510,520,91118.4765625
6332,-340,10,93515.4765625
6333,510,520,102183.078125
6334,-510,10,123999.046875
6335,510,520,94870.5546875
6336,-510,10,101231.1484375
6337,510,520,116591.40625
6338,-490,510,136170.0625
6339,-40,500,122342.0859375
6340,-300,10,107756.75
6341,690,700,110585.875
6342,-510,10,101154.984375
6343,-510,10,158341.46875
6344,-520,10,109389.4609375
6345,-760,10,92151.8515625
6346,-20,990,96676.359375
6347,880,900,102455.7578125
6348,460,470,113308.84375
6349,-20,460,112581.953125
6350,-20,450,116610.1796875
6351,-20,440,119789.8125
6352,-520,10,113701.8359375
6353,510,520,97589.9375
6354,-500,10,78921.3046875
6355,-20,990,112129.6875
6356,270,290,121281.4765625
6357,150,170,135011.140625
6358,-20,160,81794.265625
6359,-520,10,103240.640625
6360,-20,990,126883.484375
6361,500,520,105201.9765625
6362,10,520,95214.765625
6363,-20,510,87692.7421875
6364,-20,500,86557.328125
6365,-760,10,119646.859375
6366,510,520,101945.1796875
6367,-270,10,90461.2734375
6368,510,520,82979.5390625
6369,270,280,100050.6015625
6370,-340,10,118714.65625
6371,510,520,132438.21875
6372,-100,350,122845.984375
6373,470,470,81770.625
6374,-510,0,127159.34375
6375,510,520,86720.78125
6376,-760,10,109704.9765625
6377,510,520,149481.25
6378,-510,10,122779.59375
6379,-20,990,110044.03125
6380,20,1000,102499.765625
6381,1000,1010,109055.046875
6382,510,530,117090.265625
6383,510,510,126415.0078125
6384,-20,500,108597.7265625
6385,-520,10,73646.984375
6386,510,520,113437.7890625
6387,-510,10,123207.671875
6388,-520,10,84850.203125
6389,670,680,104104.15625
6390,-20,670,103038.03125
6391,-20,660,102542.34375
6392,-20,650,136900.5
6393,330,350,125932.546875
6394,-20,340,148071.75
6395,-200,10,109359.171875
6396,-20,990,123584.96875
6397,500,520,92248.3671875
6398,20,530,98663.8125
6399,270,290,103048.1796875
6400,300,300,97557.9765625
6401,-510,10,96139.7734375
6402,-20,990,115361.40625
6403,500,520,103623.0625
6404,-20,510,103092.75
6405,20,520,103411.765625
6406,10,520,134797.03125
6407,20,530,114297.4765625
6408,270,290,107164.8984375
6409,-610,20,152518.53125
6410,510,520,116692.625
6411,-510,10,109686.2734375
6412,510,520,111928.703125
6413,270,280,113541.234375
6414,-420,10,87263.734375
6415,-20,990,90482.1328125
6416,-60,900,98307.7265625
6417,-20,890,97202.6796875
6418,510,510,103281.5625
6419,-20,500,125961.6875
6420,-20,490,108966.7890625
6421,-70,440,83260.3359375
6422,-20,430,63554.0859375
6423,20,440,129948.765625
6424,230,240,73748.3671875
6425,-20,230,102832.625
6426,-550,20,148043.453125
6427,-1000,10,132793.640625
6428,510,520,139853.640625
6429,-680,10,125451.671875
6430,510,520,158443.75
6431,20,530,124260.671875
6432,10,530,121179.2109375
6433,270,290,111564.6171875
6434,20,300,142357.9375
6435,-490,10,125209.578125
6436,510,520,111544.0703125
6437,-40,470,101147.421875
6438,500,500,123857.8203125
6439,-20,490,120745.734375
6440,250,270,100083.84375
6441,510,510,162978.6875
6442,20,520,81058.6171875
6443,-20,510,106728.2265625
6444,255,255,122677.171875
6445,-20,245,139496.28125
6446,-20,235,74188.6328125
6447,40,225,99080.2421875
6448,-125,0,80166.515625
6449,510,520,101205.59375
6450,-510,10,113904.2890625
6451,20,1010,114035.6796875
6452,-20,1000,112859.0234375
6453,510,520,126583.0703125
6454,-20,510,106673.296875
6455,10,510,94774.0625
6456,260,280,96826.53125
6457,-20,270,108403.390625
6458,510,510,101469.296875
6459,-750,20,94351.984375
6460,-20,990,93932.03125
6461,-190,640,73789.3203125
6462,20,650,93902.8828125
6463,-550,20,114503.71875
6464,510,520,112198.34375
6465,-510,10,117166.140625
6466,20,1010,107068.6796875
6467,1000,1020,126484.765625
6468,1010,1020,65311.1796875
6469,-20,1010,106591.1484375
6470,-20,1000,108682.078125
6471,-20,990,88236.234375
6472,-530,0,99304.359375
6473,510,520,77146.96875
6474,270,280,76699.21875
6475,-510,10,123755.2265625
6476,-20,990,105113.5703125
6477,-520,20,87178.046875
6478,1000,1010,106005.1640625
6479,510,530,132117.625
6480,510,510,84002.9140625
6481,510,510,90359.671875
6482,-20,500,89875.21875
6483,-490,490,105405.7421875
6484,510,510,110221.21875
6485,510,510,109338.953125
6486,-410,20,106833.65625
6487,650,660,95314.7109375
6488,340,350,98261.5625
6489,-20,340,102681.3046875
6490,-20,330,123167.890625
6491,-520,0,106575.5390625
6492,510,520,128281.046875
6493,310,320,118371.71875
6494,-20,310,111064.4453125
6495,-520,300,121140.578125
6496,-510,10,90441.3359375
6497,640,650,115786.203125
6498,-210,260,100771.0546875
6499,-420,10,124479.703125
6500,-20,990,137864.75
6501,-530,20,129909.765625
6502,-510,10,96900.4453125
6503,-20,990,111848.5703125
6504,-270,480,152765.046875
6505,-150,210,101197.03125
6506,-90,200,66655.96875
6507,20,210,85722.3125
6508,-20,200,86184.2890625
6509,-510,10,96498.25
6510,-20,990,85607.4609375
6511,500,520,82853.9296875
6512,-510,10,76552.328125
6513,-280,990,93183.171875
6514,-20,980,100527.8125
6515,730,740,102503.765625
6516,380,390,128958.625
6517,-510,380,95359.671875
6518,200,210,130815.3046875
6519,-50,140,111263.8515625
6520,-500,10,131811.484375
6521,-20,990,103188.015625
6522,-20,980,89125.90625
6523,-20,970,90786.296875
6524,20,980,82742.484375
6525,-520,10,122991.5546875
6526,510,520,104853.0859375
6527,-510,10,74425.9609375
6528,-20,990,109823.2109375
6529,-20,980,125126.1640625
6530,500,510,142369.78125
6531,-20,500,108145.828125
6532,-520,10,102733.2890625
6533,510,520,91751.515625
6534,20,530,130553.9375
6535,-480,520,93112.5546875
6536,-510,510,112934.6015625
6537,-20,500,119886.6875
6538,10,500,77080.7109375
6539,-520,10,97215.03125
6540,510,520,136728.21875
6541,-510,10,116862.2109375
6542,510,520,102528.890625
6543,-510,10,120022.578125
6544,510,520,71297.890625
6545,-510,10,119758.1953125
6546,-510,990,93092.0078125
6547,500,520,98144.3359375
6548,-500,10,89270.390625
6549,-20,990,96437.328125
6550,20,1000,115639.703125
6551,510,520,90001.890625
6552,-20,510,99344.65625
6553,260,280,99080.375
6554,-20,270,82125.515625
6555,270,270,114599.921875
6556,-20,260,117109.0
6557,-520,10,97409.3046875
6558,510,520,105236.78125
6559,-20,510,110546.4765625
6560,-600,20,123288.2421875
6561,730,740,127058.9296875
6562,-610,10,113698.3203125
6563,20,1010,95878.3984375
6564,-20,1000,139594.125
6565,-20,990,92235.15625
6566,-990,20,107218.734375
6567,255,265,157102.453125
6568,140,155,100283.6015625
6569,-510,5,75106.703125
6570,510,520,111630.6953125
6571,-510,10,105063.8203125
6572,20,1010,79613.4296875
6573,510,530,128401.046875
6574,510,510,97369.28125
6575,510,510,87134.3359375
6576,-510,500,94474.921875
6577,260,270,126137.8046875
6578,-20,260,147359.71875
6579,-20,250,92980.9296875
6580,-20,240,103571.609375
6581,-20,230,97897.1640625
6582,120,140,95407.75
6583,-20,130,121824.8671875
6584,-70,20,95590.078125
6585,510,520,146339.4375
6586,270,280,109384.359375
6587,20,290,100504.609375
6588,-20,280,117671.0625
6589,-160,10,109552.734375
6590,-510,10,114522.875
6591,-270,490,78221.015625
6592,150,370,123799.1796875
6593,-200,20,131283.828125
6594,510,520,109857.6875
6595,30,520,116531.0703125
6596,270,280,134117.984375
6597,-20,270,135451.921875
6598,-310,0,122243.9296875
6599,170,860,91650.65625
6600,440,450,116037.4375
6601,20,460,87859.546875
6602,-500,10,96898.3046875
6603,510,520,106555.921875
6604,-50,450,141677.78125
6605,230,250,149458.90625
6606,245,245,120299.21875
6607,135,135,131785.5625
6608,-70,125,95040.234375
6609,-460,15,108426.0546875
6610,-90,850,94121.8046875
6611,-20,840,125487.484375
6612,-20,830,102677.8828125
6613,420,440,111379.0078125
6614,-20,430,124300.03125
6615,490,490,95655.7890625
6616,-20,480,92373.109375
6617,-520,10,100849.984375
6618,-20,990,107223.359375
6619,-960,20,86190.7734375
6620,-510,10,96467.0
6621,270,760,132387.859375
6622,-20,750,119721.671875
6623,-20,740,119055.5234375
6624,180,590,86612.6171875
6625,-230,580,132562.28125
6626,-20,570,91938.765625
6627,290,310,84030.71875
6628,140,200,107307.7578125
6629,-20,190,111905.1796875
6630,100,120,122063.46875
6631,-510,10,101696.0703125
6632,590,600,86867.6953125
6633,80,390,97864.0390625
6634,-590,20,108662.0234375
6635,510,520,82774.9296875
6636,-20,510,113864.5
6637,520,520,116260.2578125
6638,-510,10,118922.7265625
6639,510,520,113533.3359375
6640,-520,10,110289.703125
6641,-510,990,94142.453125
6642,-20,980,112127.4765625
6643,-520,10,117613.125
6644,810,820,99062.8671875
6645,-20,810,94679.234375
6646,-20,800,76078.8125
6647,410,420,112177.65625
6648,-520,10,91992.5390625
6649,510,520,120317.0703125
6650,-510,10,79495.71875
6651,-510,10,98014.59375
6652,20,1010,107553.4140625
6653,550,570,88257.234375
6654,-130,340,100801.671875
6655,-460,10,131871.171875
6656,10,1000,96337.5078125
6657,510,520,116356.5546875
6658,-760,10,96013.90625
6659,-40,950,108253.7265625
6660,480,500,104567.734375
6661,-20,490,72616.015625
6662,430,430,124275.015625
6663,255,255,106526.46875
6664,140,145,113708.734375
6665,-20,135,93326.03125
6666,-520,5,116064.2109375
6667,-500,990,127424.71875
6668,-510,0,105731.2734375
6669,510,520,112177.46875
6670,270,280,117091.9453125
6671,-260,10,91967.1171875
6672,20,1010,84735.71875
6673,-20,1000,80127.8125
6674,250,800,102993.953125
6675,280,550,94342.375
6676,-20,540,120196.796875
6677,280,290,122152.1875
6678,-500,0,100330.328125
6679,-510,10,120242.3671875
6680,-20,990,90799.7578125
6681,500,520,90113.859375
6682,-90,510,65780.65625
6683,430,450,85237.0625
6684,-70,340,59820.68359375
6685,-490,10,90084.765625
6686,510,520,113171.2265625
6687,-510,10,84781.5859375
6688,-510,990,103835.71875
6689,-990,20,114363.90625
6690,20,1010,107731.421875
6691,-20,1000,119113.3203125
6692,510,520,91650.09375
6693,270,280,119126.0078125
6694,-500,10,133145.71875
6695,-510,10,98831.15625
6696,-20,990,90454.4765625
6697,500,520,124047.9140625
6698,-510,10,93403.796875
6699,-20,990,91652.5859375
6700,-20,980,83116.203125
6701,-20,970,102147.5234375
6702,490,510,86550.5078125
6703,-20,500,109308.359375
6704,-530,10,109599.359375
6705,-1000,10,120974.0
6706,510,520,139623.75
6707,-20,510,89034.9609375
6708,-760,20,97963.7421875
6709,510,520,110543.421875
6710,-280,10,118786.109375
6711,510,520,89462.3125
6712,30,520,109621.2109375
6713,70,480,95147.8125
6714,-20,470,96524.5546875
6715,-20,460,84664.40625
6716,-180,450,108801.0625
6717,-520,20,132978.109375
6718,510,520,107455.7890625
6719,270,280,114584.9375
6720,-20,270,93047.9921875
6721,-340,0,87248.8046875
6722,510,520,100829.890625
6723,20,530,113999.9921875
6724,-100,360,114920.046875
6725,-300,10,93097.8046875
6726,510,520,108737.78125
6727,270,280,95049.6484375
6728,-500,10,113871.5625
6729,510,520,102837.09375
6730,90,460,92725.2578125
6731,-20,450,79632.7734375
6732,-20,440,82581.75
6733,-20,430,81873.46875
6734,-450,0,128434.6953125
6735,730,740,131498.78125
6736,-870,10,76687.3125
6737,1000,1010,81360.390625
6738,-550,20,105049.3203125
6739,510,520,122298.71875
6740,-60,430,77288.8984375
6741,-190,80,97878.890625
6742,-110,810,118373.8828125
6743,460,480,107544.5390625
6744,250,260,80750.8984375
6745,-420,10,111793.4609375
6746,590,600,150286.90625
6747,-20,590,87652.7578125
6748,-640,20,104645.984375
6749,20,1010,85673.3671875
6750,255,275,103785.3515625
6751,20,285,112076.09375
6752,135,175,105129.8359375
6753,-510,5,94515.5625
6754,850,860,91164.96875
6755,-510,10,105638.8203125
6756,-510,10,119253.8046875
6757,-270,990,79419.15625
6758,-20,980,137304.09375
6759,500,510,119275.1171875
6760,260,280,69681.5078125
6761,-510,10,82233.390625
6762,510,520,90536.046875
6763,-510,510,93713.109375
6764,-20,500,110834.40625
6765,-20,490,123375.484375
6766,-750,20,119551.40625
6767,-510,10,92451.515625
6768,-270,990,111699.84375
6769,-990,20,115309.578125
6770,510,520,101541.2421875
6771,-510,510,125100.2734375
6772,-30,480,144201.28125
6773,-20,470,95663.9375
6774,-20,460,90651.171875
6775,-430,10,116549.671875
6776,600,610,88578.4609375
6777,-800,20,104049.921875
6778,1000,1010,91435.265625
6779,510,530,144590.6875
6780,-20,520,101517.1328125
6781,270,280,114431.5625
6782,-20,270,90428.7890625
6783,140,160,98010.2734375
6784,-20,150,124987.4609375
6785,-20,140,99371.5703125
6786,-150,10,112877.8671875
6787,510,520,115848.0234375
6788,-340,10,77127.96875
6789,-510,10,76541.0703125
6790,255,265,121488.625
6791,-20,255,119205.375
6792,-145,245,107678.3046875
6793,-160,15,97819.515625
6794,-20,990,103967.5546875
6795,500,520,125795.46875
6796,-370,10,105472.6875
6797,1000,1010,127296.7578125
6798,930,950,125887.875
6799,480,500,134683.859375
6800,-510,10,133131.46875
6801,510,520,77950.3828125
6802,20,530,115213.53125
6803,20,540,105959.1328125
6804,-500,530,117508.65625
6805,270,290,89070.796875
6806,-20,280,73303.7734375
6807,-510,10,128950.015625
6808,-20,990,135743.0
6809,500,520,112345.8515625
6810,-510,10,103348.4375
6811,-20,990,120921.375
6812,-20,980,105811.78125
6813,500,510,95462.5859375
6814,510,510,94672.46875
6815,-750,20,122298.96875
6816,870,880,103474.4140625
6817,450,460,78503.4375
6818,-20,450,68337.90625
6819,230,250,137341.046875
6820,-20,240,127445.6015625
6821,-20,230,111181.109375
6822,120,140,95459.578125
6823,-510,10,84089.2734375
6824,1000,1010,89750.9375
6825,510,530,94937.84375
6826,510,510,115548.296875
6827,20,520,112357.5
6828,-510,10,99328.859375
6829,-20,990,129110.3203125
6830,-170,680,75741.3984375
6831,-450,10,114673.5078125
6832,-20,990,83344.2734375
6833,-500,20,107139.734375
6834,280,750,95036.6640625
6835,380,400,77723.8125
6836,-290,390,99881.375
6837,-230,0,82672.0234375
6838,130,900,96688.8046875
6839,-330,290,107104.1015625
6840,360,360,93153.703125
6841,-510,350,86601.21875
6842,20,360,110828.5078125
6843,-20,350,138189.5
6844,510,510,74219.8203125
6845,260,280,101113.203125
6846,10,280,108136.2265625
6847,50,260,106314.203125
6848,-20,250,137225.484375
6849,50,230,104978.2578125
6850,-230,20,106822.203125
6851,510,520,95187.7109375
6852,-210,510,104425.0390625
6853,260,280,79937.6171875
6854,10,280,105168.875
6855,-20,270,92748.4921875
6856,510,510,98095.2890625
6857,260,280,114206.90625
6858,-500,10,78107.359375
6859,1000,1010,108553.5078125
6860,510,530,144048.296875
6861,-30,500,106417.78125
6862,260,270,80986.140625
6863,270,270,118860.9921875
6864,-20,260,97900.5703125
6865,-520,10,99367.8125
6866,510,520,98977.3046875
6867,20,530,71687.65625
6868,-20,520,94744.4453125
6869,270,280,111610.546875
